0.145,-0.007735,0,-22.750471,4.393268,-0.003935
0.146,-0.00771,0,-22.677202,4.476237,-0.003995
0.147,-0.007715,0,-22.691627,4.588994,-0.003895
0.148,-0.007663,0,-22.539258,4.659696,-0.004176
0.149,-0.007519,0,-22.114249,4.745721,-0.003975
0.15,-0.007491,0,-22.032114,4.761138,-0.004096
0.151,-0.007625,0,-22.425868,4.701343,-0.004116
0.152,-0.007686,0,-22.606601,4.604362,-0.003895
0.153,-0.007807,0,-22.960889,4.541224,-0.004036
0.154,-0.007806,0,-22.958059,4.563544,-0.004096
0.155,-0.00758,0,-22.294936,4.667289,-0.003895
0.156,-0.007417,0,-21.816066,4.772154,-0.003995
0.157,-0.007304,0,-21.482251,4.731949,-0.003955
0.158,-0.007188,0,-21.14048,4.657315,-0.003995
0.159,-0.00724,0,-21.293785,4.636059,-0.004036
0.16,-0.007262,0,-21.359473,4.704047,-0.003935
0.161,-0.00713,0,-20.971755,4.761449,-0.004056
0.162,-0.00706,0,-20.764556,4.732119,-0.004076
0.163,-0.006935,0,-20.397569,4.547339,-0.004076
0.164,-0.006729,0,-19.78995,4.377451,-0.004136
0.165,-0.006743,0,-19.833262,4.380407,-0.003915
0.166,-0.006763,0,-19.890797,4.452777,-0.004156
0.167,-0.006653,0,-19.568253,4.599802,-0.004156
0.168,-0.006593,0,-19.391349,4.824874,-0.004036
0.169,-0.006504,0,-19.129905,4.983617,-0.004036
0.17,-0.006398,0,-18.817058,4.973002,-0.003975
0.171,-0.00656,0,-19.292812,4.893176,-0.004096
0.172,-0.006783,0,-19.948673,4.805559,-0.004016
0.173,-0.006862,0,-20.182866,4.716907,-0.004056
0.174,-0.006926,0,-20.370471,4.689631,-0.003955
0.175,-0.006829,0,-20.086739,4.667197,-0.004036
0.176,-0.006636,0,-19.516311,4.672112,-0.004236
0.177,-0.006625,0,-19.486763,4.73589,-0.003955
0.178,-0.0067,0,-19.706966,4.782477,-0.004076
0.179,-0.006713,0,-19.744979,4.776343,-0.003995
0.18,-0.006808,0,-20.02382,4.695268,-0.003875
0.181,-0.006808,0,-20.022783,4.691662,-0.004096
0.182,-0.006675,0,-19.632231,4.727908,-0.003915
0.183,-0.006641,0,-19.532869,4.707574,-0.003975
0.184,-0.006602,0,-19.416769,4.632678,-0.004016
0.185,-0.006543,0,-19.245121,4.586711,-0.003774
0.186,-0.006577,0,-19.342691,4.541455,-0.004136
0.187,-0.006579,0,-19.350207,4.567704,-0.004156
0.188,-0.006456,0,-18.987303,4.705879,-0.003975
0.189,-0.006404,0,-18.834463,4.880529,-0.004096
0.19,-0.006359,0,-18.703474,4.986085,-0.003995
0.191,-0.006433,0,-18.920779,5.050589,-0.003915
0.192,-0.006692,0,-19.683562,5.107126,-0.003915
0.193,-0.006901,0,-20.296184,5.112828,-0.003955
0.194,-0.006984,0,-20.541676,5.038942,-0.004116
0.195,-0.006939,0,-20.408789,4.895449,-0.003935
0.196,-0.006769,0,-19.909363,4.77676,-0.004056
0.197,-0.006693,0,-19.684569,4.706208,-0.004076
0.198,-0.006798,0,-19.993125,4.678941,-0.004036
0.199,-0.006883,0,-20.244411,4.744344,-0.003795
0.2,-0.006965,0,-20.485091,4.766888,-0.003935
0.201,-0.006991,0,-20.560521,4.736774,-0.003835
0.202,-0.006924,0,-20.365513,4.7073,-0.003875
0.203,-0.006895,0,-20.278906,4.634813,-0.003855
0.204,-0.006944,0,-20.423363,4.587898,-0.003955
0.205,-0.006962,0,-20.475481,4.593693,-0.004036
0.206,-0.006971,0,-20.502076,4.660651,-0.004096
0.207,-0.006917,0,-20.344539,4.769484,-0.004096
0.208,-0.006789,0,-19.968264,4.853598,-0.003935
0.209,-0.006722,0,-19.771757,4.879793,-0.004036
0.21,-0.006738,0,-19.818978,4.826296,-0.004196
0.211,-0.00679,0,-19.971616,4.698334,-0.004036
0.212,-0.006891,0,-20.268141,4.531765,-0.004056
0.213,-0.007027,0,-20.667273,4.441022,-0.004076
0.214,-0.007063,0,-20.772962,4.422311,-0.004136
0.215,-0.006955,0,-20.456136,4.448429,-0.003935
0.216,-0.006809,0,-20.027609,4.521704,-0.003975
0.217,-0.006711,0,-19.739259,4.596783,-0.004116
0.218,-0.006769,0,-19.910101,4.621772,-0.003815
0.219,-0.006913,0,-20.333533,4.61347,-0.003855
0.22,-0.007028,0,-20.669601,4.610632,-0.004056
0.221,-0.007031,0,-20.679824,4.608337,-0.004036
0.222,-0.006953,0,-20.449515,4.561197,-0.003935
0.223,-0.00688,0,-20.235243,4.546027,-0.004016
0.224,-0.006889,0,-20.260325,4.539296,-0.003815
0.225,-0.006983,0,-20.538828,4.524696,-0.004036
0.226,-0.007029,0,-20.674004,4.647461,-0.004096
0.227,-0.007042,0,-20.712295,4.88135,-0.003915
0.228,-0.006964,0,-20.480953,5.019777,-0.004196
0.229,-0.006887,0,-20.255436,5.066397,-0.004116
0.23,-0.006905,0,-20.30737,5.097216,-0.004136
0.231,-0.00702,0,-20.645958,5.158847,-0.004056
0.232,-0.00718,0,-21.116291,5.194919,-0.004056
0.233,-0.007313,0,-21.510271,5.081034,-0.003935
0.234,-0.007358,0,-21.640378,4.903423,-0.003935
0.235,-0.007283,0,-21.419183,4.745369,-0.003955
0.236,-0.007188,0,-21.140967,4.712711,-0.004277
0.237,-0.007091,0,-20.856984,4.804192,-0.003995
0.238,-0.0071,0,-20.881521,4.882053,-0.003915
0.239,-0.007161,0,-21.061698,4.834078,-0.003995
0.24,-0.007235,0,-21.280002,4.729921,-0.004016
0.241,-0.007242,0,-21.300197,4.671031,-0.003895
0.242,-0.007195,0,-21.162633,4.632841,-0.003955
0.243,-0.007113,0,-20.921964,4.568828,-0.004076
0.244,-0.007068,0,-20.789128,4.613078,-0.004076
0.245,-0.007076,0,-20.810746,4.674248,-0.004036
0.246,-0.007102,0,-20.888706,4.730356,-0.004036
0.247,-0.007094,0,-20.865474,4.789016,-0.004016
0.248,-0.007012,0,-20.623531,4.776957,-0.003975
0.249,-0.006914,0,-20.336476,4.737275,-0.004196
0.25,-0.006924,0,-20.366013,4.695731,-0.003975
0.251,-0.006994,0,-20.570718,4.679101,-0.004116
0.252,-0.007129,0,-20.967944,4.717171,-0.004357
0.253,-0.007244,0,-21.304902,4.767376,-0.004136
0.254,-0.007312,0,-21.506926,4.758532,-0.003875
0.255,-0.007265,0,-21.368561,4.740544,-0.004016
0.256,-0.00717,0,-21.089131,4.749172,-0.004136
0.257,-0.007094,0,-20.863572,4.795879,-0.004096
0.258,-0.007099,0,-20.880127,4.815373,-0.004016
0.259,-0.007176,0,-21.107105,4.805952,-0.003995
0.26,-0.007251,0,-21.325615,4.838961,-0.003815
0.261,-0.007236,0,-21.282944,4.889482,-0.004036
0.262,-0.007198,0,-21.170137,4.866622,-0.003995
0.263,-0.007151,0,-21.033772,4.732036,-0.003855
0.264,-0.00713,0,-20.969501,4.566235,-0.003915
0.265,-0.007154,0,-21.040789,4.473594,-0.003895
0.266,-0.007188,0,-21.140951,4.475247,-0.003995
0.267,-0.007182,0,-21.124142,4.567745,-0.003995
0.268,-0.007101,0,-20.884949,4.636206,-0.003975
0.269,-0.007029,0,-20.673754,4.684379,-0.003895
0.27,-0.007031,0,-20.678754,4.718158,-0.003955
0.271,-0.007184,0,-21.130182,4.688271,-0.003975
0.272,-0.007386,0,-21.723129,4.521836,-0.003955
0.273,-0.007523,0,-22.127391,4.311682,-0.004016
0.274,-0.007537,0,-22.168286,4.226854,-0.003935
0.275,-0.007481,0,-22.002625,4.186847,-0.003935
0.276,-0.007374,0,-21.688902,4.247199,-0.003975
0.277,-0.007307,0,-21.492116,4.38508,-0.003955
0.278,-0.007346,0,-21.606772,4.581633,-0.003895
0.279,-0.007454,0,-21.924804,4.704263,-0.004277
0.28,-0.007538,0,-22.171139,4.744231,-0.003975
0.281,-0.007573,0,-22.273058,4.794958,-0.003895
0.282,-0.007498,0,-22.05292,4.758402,-0.003955
0.283,-0.007401,0,-21.768206,4.697482,-0.003955
0.284,-0.007343,0,-21.597601,4.651256,-0.004056
0.285,-0.007311,0,-21.502869,4.647093,-0.004036
0.286,-0.007309,0,-21.495907,4.660625,-0.004216
0.287,-0.007301,0,-21.474923,4.637115,-0.004016
0.288,-0.007246,0,-21.311552,4.629331,-0.003995
0.289,-0.007132,0,-20.975288,4.675502,-0.003995
0.29,-0.007117,0,-20.933553,4.724884,-0.003855
0.291,-0.00721,0,-21.20488,4.733277,-0.004156
0.292,-0.007382,0,-21.713162,4.692773,-0.004036
0.293,-0.007535,0,-22.161003,4.631851,-0.004076
0.294,-0.007545,0,-22.190379,4.565191,-0.003935
0.295,-0.007426,0,-21.839801,4.408592,-0.004036
0.296,-0.007276,0,-21.399326,4.31346,-0.003855
0.297,-0.007199,0,-21.174305,4.383766,-0.004096
0.298,-0.00721,0,-21.207345,4.555173,-0.004096
0.299,-0.007261,0,-21.35698,4.72915,-0.003935
0.3,-0.007273,0,-21.391081,4.793245,-0.004196
0.301,-0.007258,0,-21.34812,4.682446,-0.003895
0.302,-0.007226,0,-21.254292,4.542376,-0.004116
0.303,-0.007179,0,-21.115486,4.418606,-0.004036
0.304,-0.007148,0,-21.024018,4.38112,-0.003935
0.305,-0.007137,0,-20.99146,4.423671,-0.003935
0.306,-0.007124,0,-20.954246,4.523202,-0.003975
0.307,-0.007099,0,-20.880565,4.714398,-0.004056
0.308,-0.007085,0,-20.836836,4.861661,-0.003975
0.309,-0.007038,0,-20.701033,4.842944,-0.003975
0.31,-0.007043,0,-20.714345,4.720204,-0.003935
0.311,-0.007151,0,-21.033124,4.631688,-0.003915
0.312,-0.007278,0,-21.404861,4.603903,-0.004076
0.313,-0.007417,0,-21.816061,4.584623,-0.003935
0.314,-0.007456,0,-21.928003,4.562551,-0.003975
0.315,-0.007354,0,-21.628523,4.535612,-0.004036
0.316,-0.007224,0,-21.248301,4.489488,-0.003935
0.317,-0.007149,0,-21.026675,4.488778,-0.003995
0.318,-0.007168,0,-21.08352,4.539824,-0.003915
0.319,-0.007251,0,-21.326731,4.534919,-0.003895
0.32,-0.007262,0,-21.358736,4.470775,-0.004116
0.321,-0.007177,0,-21.109385,4.412532,-0.004056
0.322,-0.007059,0,-20.762192,4.434517,-0.004036
0.323,-0.007008,0,-20.611968,4.422456,-0.003975
0.324,-0.00698,0,-20.5289,4.424631,-0.003915
0.325,-0.006987,0,-20.548878,4.474614,-0.004016
0.326,-0.006951,0,-20.444095,4.507351,-0.003995
0.327,-0.006904,0,-20.306373,4.544806,-0.003995
0.328,-0.006817,0,-20.049277,4.594644,-0.003875
0.329,-0.006735,0,-19.810194,4.663799,-0.004056
0.33,-0.006664,0,-19.600466,4.777778,-0.004036
0.331,-0.006742,0,-19.828754,4.865505,-0.004136
0.332,-0.006868,0,-20.200271,4.897697,-0.003875
0.333,-0.007029,0,-20.673511,4.920669,-0.003935
0.334,-0.007105,0,-20.895999,4.891427,-0.003995
0.335,-0.007041,0,-20.707353,4.792747,-0.003975
0.336,-0.006871,0,-20.207735,4.71227,-0.003754
0.337,-0.006716,0,-19.751786,4.71148,-0.003895
0.338,-0.006671,0,-19.620175,4.789956,-0.004016
0.339,-0.006742,0,-19.830315,4.82085,-0.004136
0.34,-0.006824,0,-20.070467,4.783864,-0.003955
0.341,-0.006794,0,-19.981459,4.770889,-0.004016
0.342,-0.006703,0,-19.713794,4.765344,-0.004096
0.343,-0.006581,0,-19.356276,4.682014,-0.003935
0.344,-0.006532,0,-19.212166,4.496479,-0.003915
0.345,-0.006491,0,-19.091179,4.313778,-0.003875
0.346,-0.006468,0,-19.023709,4.215476,-0.003995
0.347,-0.006375,0,-18.750204,4.214821,-0.004056
0.348,-0.00631,0,-18.559094,4.24388,-0.004116
0.349,-0.006219,0,-18.290684,4.34246,-0.003995
0.35,-0.006225,0,-18.309471,4.466735,-0.004076
0.351,-0.006302,0,-18.536764,4.531672,-0.004036
0.352,-0.006449,0,-18.967572,4.524864,-0.003995
0.353,-0.006571,0,-19.326913,4.571457,-0.004096
0.354,-0.006604,0,-19.422944,4.636051,-0.004096
0.355,-0.006531,0,-19.207927,4.628023,-0.004016
0.356,-0.006465,0,-19.013592,4.601092,-0.003875
0.357,-0.006402,0,-18.829913,4.652756,-0.004156
0.358,-0.006426,0,-18.901282,4.790327,-0.004016
0.359,-0.006544,0,-19.248053,4.84361,-0.004156
0.36,-0.006658,0,-19.582932,4.856493,-0.003815
0.361,-0.006689,0,-19.673822,4.800588,-0.004156
0.362,-0.00668,0,-19.647501,4.759916,-0.004076
0.363,-0.006671,0,-19.620464,4.731377,-0.003935
0.364,-0.006676,0,-19.634503,4.689542,-0.004056
0.365,-0.00676,0,-19.88105,4.579082,-0.003975
0.366,-0.006798,0,-19.993526,4.5115,-0.003915
0.367,-0.006841,0,-20.121912,4.453802,-0.004076
0.368,-0.00683,0,-20.087838,4.44897,-0.003895
0.369,-0.006842,0,-20.123797,4.474285,-0.003935
0.37,-0.006889,0,-20.263196,4.488901,-0.004176
0.371,-0.007121,0,-20.9454,4.531586,-0.003915
0.372,-0.007352,0,-21.622672,4.601136,-0.003995
0.373,-0.007531,0,-22.150681,4.691603,-0.004016
0.374,-0.007627,0,-22.431284,4.701605,-0.004156
0.375,-0.007619,0,-22.408142,4.651315,-0.004096
0.376,-0.007554,0,-22.216295,4.610853,-0.003955
0.377,-0.007516,0,-22.10481,4.600011,-0.003935
0.378,-0.007541,0,-22.177974,4.544464,-0.004136
0.379,-0.00761,0,-22.381892,4.503745,-0.003915
0.38,-0.007752,0,-22.799747,4.462524,-0.003975
0.381,-0.007776,0,-22.871899,4.449693,-0.004216
0.382,-0.007734,0,-22.748317,4.449346,-0.004096
0.383,-0.007655,0,-22.513602,4.38606,-0.003835
0.384,-0.00765,0,-22.499648,4.288052,-0.003935
0.385,-0.007651,0,-22.502022,4.29214,-0.004136
0.386,-0.007716,0,-22.693112,4.38629,-0.003895
0.387,-0.007744,0,-22.777436,4.46884,-0.004196
0.388,-0.007741,0,-22.767836,4.603367,-0.003774
0.389,-0.007687,0,-22.607503,4.685255,-0.003895
0.39,-0.007698,0,-22.640117,4.751669,-0.003855
0.391,-0.007793,0,-22.919823,4.742961,-0.004076
0.392,-0.007985,0,-23.484691,4.711598,-0.004016
0.393,-0.008133,0,-23.919718,4.680576,-0.003995
0.394,-0.008196,0,-24.104473,4.665292,-0.004036
0.395,-0.008116,0,-23.870999,4.701488,-0.003955
0.396,-0.00798,0,-23.470931,4.737008,-0.004056
0.397,-0.007837,0,-23.051408,4.798454,-0.003995
0.398,-0.00776,0,-22.824753,4.831451,-0.004056
0.399,-0.007783,0,-22.890065,4.814313,-0.003875
0.4,-0.007829,0,-23.027805,4.726536,-0.003774
0.401,-0.007803,0,-22.951279,4.621294,-0.003955
0.402,-0.007723,0,-22.715216,4.471447,-0.004176
0.403,-0.007619,0,-22.407943,4.354761,-0.004016
0.404,-0.007508,0,-22.082324,4.336735,-0.003995
0.405,-0.007455,0,-21.927213,4.413216,-0.003915
0.406,-0.007402,0,-21.771564,4.553274,-0.004236
0.407,-0.007378,0,-21.699823,4.637345,-0.003995
0.408,-0.007355,0,-21.631482,4.663479,-0.003935
0.409,-0.007282,0,-21.41768,4.706973,-0.003995
0.41,-0.007243,0,-21.302217,4.724342,-0.004216
0.411,-0.007333,0,-21.566547,4.740824,-0.003915
0.412,-0.007451,0,-21.9141,4.753423,-0.004036
0.413,-0.007565,0,-22.249124,4.684512,-0.004136
0.414,-0.007599,0,-22.350692,4.553154,-0.003955
0.415,-0.007493,0,-22.039606,4.459965,-0.004156
0.416,-0.00734,0,-21.589051,4.4354,-0.004156
0.417,-0.007235,0,-21.279745,4.504814,-0.004096
0.418,-0.007159,0,-21.055224,4.547151,-0.003995
0.419,-0.007152,0,-21.035612,4.536917,-0.003995
0.42,-0.007178,0,-21.110933,4.546074,-0.003875
0.421,-0.00713,0,-20.971403,4.607216,-0.004016
0.422,-0.007043,0,-20.714383,4.753098,-0.003935
0.423,-0.006983,0,-20.538926,4.878148,-0.003975
0.424,-0.00693,0,-20.382315,4.921575,-0.003955
0.425,-0.006902,0,-20.299521,4.889224,-0.004036
0.426,-0.00693,0,-20.382886,4.84882,-0.003835
0.427,-0.006894,0,-20.277621,4.769317,-0.004136
0.428,-0.006833,0,-20.098293,4.643462,-0.003955
0.429,-0.006748,0,-19.847224,4.535786,-0.004036
0.43,-0.00676,0,-19.88336,4.49764,-0.003915
0.431,-0.006894,0,-20.277727,4.580301,-0.004016
0.432,-0.00711,0,-20.912501,4.673587,-0.004056
0.433,-0.007257,0,-21.344752,4.664624,-0.004056
0.434,-0.007264,0,-21.36326,4.577691,-0.003995
0.435,-0.007204,0,-21.187312,4.614167,-0.004016
0.436,-0.007132,0,-20.976659,4.725214,-0.004156
0.437,-0.007117,0,-20.93096,4.846487,-0.003815
0.438,-0.007135,0,-20.983832,4.896117,-0.003935
0.439,-0.007193,0,-21.157304,4.809177,-0.004116
0.44,-0.00725,0,-21.324173,4.689204,-0.003875
0.441,-0.007257,0,-21.343753,4.473678,-0.003995
0.442,-0.007188,0,-21.140542,4.264521,-0.004056
0.443,-0.007044,0,-20.718702,4.108195,-0.003955
0.444,-0.006959,0,-20.467484,4.073328,-0.003875
0.445,-0.006933,0,-20.391201,4.205065,-0.004016
0.446,-0.006994,0,-20.57183,4.451783,-0.003915
0.447,-0.007021,0,-20.649912,4.613791,-0.003995
0.448,-0.007002,0,-20.592965,4.711236,-0.004056
0.449,-0.006917,0,-20.343979,4.818975,-0.003855
0.45,-0.006892,0,-20.269764,4.86649,-0.004096
0.451,-0.007012,0,-20.622269,4.87692,-0.004056
0.452,-0.007197,0,-21.168324,4.885811,-0.003815
0.453,-0.007408,0,-21.787555,4.836568,-0.003935
0.454,-0.007507,0,-22.080473,4.805047,-0.004056
0.455,-0.007447,0,-21.904388,4.821112,-0.003935
0.456,-0.007358,0,-21.641516,4.83766,-0.004056
0.457,-0.007354,0,-21.629455,4.885986,-0.004036
0.458,-0.007403,0,-21.773713,4.978026,-0.003995
0.459,-0.007505,0,-22.073731,4.964706,-0.004016
0.46,-0.007552,0,-22.211139,4.797791,-0.004036
0.461,-0.007498,0,-22.053271,4.614086,-0.003915
0.462,-0.007415,0,-21.810234,4.460861,-0.004016
0.463,-0.007314,0,-21.510892,4.430911,-0.003935
0.464,-0.007258,0,-21.345979,4.509705,-0.003895
0.465,-0.0072,0,-21.177192,4.557823,-0.004116
0.466,-0.007156,0,-21.047274,4.645204,-0.003995
0.467,-0.007086,0,-20.841256,4.796437,-0.003915
0.468,-0.007006,0,-20.604718,4.835266,-0.004036
0.469,-0.006917,0,-20.343461,4.740028,-0.004056
0.47,-0.006839,0,-20.113815,4.584098,-0.004076
0.471,-0.00688,0,-20.235092,4.466839,-0.004016
0.472,-0.006942,0,-20.416457,4.399052,-0.004076
0.473,-0.007018,0,-20.63996,4.375992,-0.003875
0.474,-0.007031,0,-20.679756,4.400721,-0.003815
0.475,-0.006954,0,-20.453779,4.414579,-0.004116
0.476,-0.006821,0,-20.06193,4.403191,-0.004016
0.477,-0.006772,0,-19.917618,4.418884,-0.004076
0.478,-0.006791,0,-19.974659,4.538554,-0.003935
0.479,-0.006891,0,-20.26619,4.664855,-0.004056
0.48,-0.00695,0,-20.439801,4.691438,-0.004257
0.481,-0.006959,0,-20.467042,4.610892,-0.004076
